"Year","Country","Registered","Senior","U20","Female","MaleRefs","FemaleRefs","IndoorRinks","OutdoorRinks","Population","WM","WMI","WMII","WMIII","WM20","WM20I","WM20II","WM20III","WM18","WM18I","WM18II","WM18III","OGM","WW","WWI","WWII","WWIII","WWIV","WWV","WW18","WW18I","WW18II","OGW"
2016,"Hong Kong",1785,530,1006,249,33,1,5,0,7141106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2016,"Hungary",4776,601,3637,538,127,4,41,15,9897541,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Iceland",566,64,395,107,15,2,3,0,331918,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016,"India",1276,363,608,305,10,2,5,13,1251695584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Indonesia",94,45,45,4,8,2,3,0,255993674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Ireland",308,74,165,69,5,2,5,0,4892305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Israel",901,345,513,43,29,0,4,0,8049314,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Italy",5896,1374,4081,441,127,5,46,24,61855120,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,"Japan",18988,9505,6897,2586,805,61,34,123,126919659,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2016,"Kazakhstan",5041,655,4191,195,52,7,30,315,18157122,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Korea",2591,233,2099,259,74,7,43,4,49115196,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2016,"Kuwait",723,109,370,244,1,1,3,0,2788534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Kyrgyzstan",565,266,299,0,11,0,4,4,5664939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Latvia",6699,4710,1888,101,158,27,19,0,1986705,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,"Liechtenstein",86,65,21,0,0,0,0,0,37624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Lithuania",1585,552,992,41,33,2,8,4,2884433,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,"Luxembourg",399,140,246,13,23,19,3,1,570252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,"Macau",101,25,57,19,6,2,1,0,592731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Malaysia",367,122,170,75,17,2,2,0,30513848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Mexico",1964,670,1114,180,16,3,19,0,121736809,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016,"Mongolia",730,280,446,4,8,0,2,19,2992908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Morocco",151,110,27,14,2,0,2,0,33322699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Namibia",416,86,225,105,31,4,1,5,2212307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Netherlands",5600,3685,1209,706,41,5,26,2,16947904,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"New Zealand",1255,415,685,155,35,5,6,5,4438393,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016,"Norway",6629,1818,4179,632,255,15,45,1,5207689,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Oman",73,38,35,0,2,0,2,0,3286936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Philippines",131,41,57,33,11,0,4,0,100998376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Poland",3586,978,2248,360,86,3,35,6,38562189,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2016,"Qatar",106,10,91,5,4,0,3,0,2194817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Romania",1206,158,943,105,59,5,16,10,21666350,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2016,"Russia",102179,12485,87730,1964,1231,51,550,2533,142423773,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2016,"Serbia",786,232,490,64,25,0,3,1,7176794,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Singapore",533,333,149,51,20,4,2,0,5674472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Slovakia",12380,3180,8457,743,392,20,61,17,5445027,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2016,"Slovenia",1017,141,805,71,37,1,7,0,1983412,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2016,"South Africa",751,243,359,149,35,3,7,1,53675563,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2016,"Spain",904,187,532,185,29,1,17,0,48146134,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,"Sweden",60408,13954,41440,5014,4628,104,358,136,9801616,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2016,"Switzerland",26898,11129,14539,1230,1207,55,159,30,8121830,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2016,"Thailand",359,116,207,36,5,0,13,0,67976405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Turkey",1092,180,576,336,125,62,24,5,79414269,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2016,"Turkmenistan",328,82,246,0,12,0,4,0,5231422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Ukraine",6278,2182,4045,51,54,1,25,5,44429471,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,"United Arab Emirates",802,386,334,82,31,2,9,0,5779760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,"United States",543239,160415,309748,73076,22500,1235,1800,1000,321368864,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2017,"Andorra",52,17,24,11,0,0,1,0,85660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Argentina",1023,600,133,290,24,6,4,1,43886748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Armenia",297,94,203,0,8,0,2,2,3051250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Australia",4111,2596,1069,446,295,25,19,0,22992654,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,"Austria",9483,4193,4458,832,259,13,40,35,8711770,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,"Belarus",5180,1607,3567,6,142,3,38,3,9570376,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,"Belgium",2316,963,1171,182,124,7,16,0,11409077,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,"Bosnia & Herzegovina",187,39,112,36,6,0,1,3,3861912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Brazil",330,259,52,19,10,0,7,0,205823665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Bulgaria",912,163,698,51,16,2,6,2,7144653,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2017,"Canada",631295,102207,442163,86925,29907,2326,3300,5000,35362905,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2017,"Chile",493,128,242,123,0,0,2,0,17650114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"China",1101,222,585,294,61,34,154,206,1373541278,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Chinese Taipei",1015,88,811,116,28,5,4,0,23464787,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2017,"Croatia",543,115,360,68,11,0,3,3,4313707,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,"Czech Republic",113425,82465,26999,3961,4705,236,198,8,10644842,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2017,"Denmark",4647,1694,2449,504,107,3,26,0,5593785,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,"DPR Korea",2320,170,1230,920,32,6,3,13,25115311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,"Estonia",1502,843,605,54,74,2,12,10,1258545,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,"Finland",76387,30644,39216,6527,1759,79,268,38,5498211,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2017,"France",21682,8623,10651,2408,100,7,117,8,66836154,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"FYR Macedonia",119,45,59,15,4,0,1,6,2100025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Georgia",536,81,407,48,4,0,4,1,4928052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,"Germany",20646,5381,13114,2151,274,42,216,45,80722792,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,"Great Britain",10325,5930,3857,538,286,29,58,0,64430428,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2017,"Greece",185,80,90,15,3,0,3,0,10773253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Hong Kong",1785,530,1006,249,33,1,5,0,7167403,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2017,"Hungary",5291,627,4054,610,110,8,41,16,9874784,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,"Iceland",566,64,395,107,15,2,3,0,335878,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2017,"India",1293,617,365,311,10,2,5,13,1266883598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Indonesia",104,50,50,4,8,1,3,0,258316051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Ireland",284,114,113,57,5,2,0,0,4952473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Israel",901,345,513,43,29,0,4,0,8174527,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Italy",5726,1343,3951,432,120,6,58,12,62007540,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Jamaica",28,2,26,0,0,0,0,0,2970340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Japan",18995,7870,8538,2587,785,74,117,50,126702133,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2017,"Kazakhstan",6202,424,5583,195,47,3,38,327,18360353,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,"Korea",2675,171,2185,319,53,6,30,0,50924172,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2017,"Kuwait",443,94,103,246,3,1,1,1,2832776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Kyrgyzstan",915,220,665,30,6,0,3,14,5727553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Latvia",7145,5132,1921,92,137,20,16,2,1965686,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2017,"Liechtenstein",40,22,18,0,0,0,0,0,37937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Lithuania",1620,570,995,55,35,1,8,4,2854235,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,"Luxembourg",378,135,228,15,24,4,3,0,582291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,"Macau",86,32,42,12,6,2,1,0,597425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Malaysia",367,122,170,75,17,2,2,0,30949962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Mexico",2577,885,1400,292,24,4,22,0,123166749,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,"Mongolia",730,280,446,4,8,0,2,19,3031330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Morocco",225,129,74,22,3,0,2,0,33655786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Netherlands",2970,1518,1173,279,68,9,19,0,17016967,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2017,"New Zealand",1405,550,692,163,28,7,6,5,4474549,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2017,"Norway",9073,2397,5740,936,259,15,47,1,5265158,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Oman",73,38,35,0,2,0,2,0,3355262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Philippines",131,41,57,33,11,0,4,0,102624209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Poland",3633,1020,2263,350,155,5,42,15,38523261,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,"Qatar",106,10,91,5,4,0,3,0,2258283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Romania",1282,220,953,109,24,0,6,3,21599736,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,"Russia",105059,14241,88442,2376,1294,50,560,2583,142355415,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2017,"Serbia",785,179,543,63,26,2,3,1,7143921,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Singapore",533,333,149,51,20,4,2,0,5781728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Slovakia",11502,2317,8554,631,251,10,61,17,5445802,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2017,"Slovenia",1024,136,822,66,45,3,7,0,1978029,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,"South Africa",766,260,363,143,48,6,7,0,54300704,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2017,"Spain",1054,230,612,212,25,3,10,0,48563476,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,"Sweden",63901,16315,42081,5505,5321,117,356,136,9880604,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2017,"Switzerland",26840,11109,14382,1349,1031,46,111,193,8179294,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2017,"Thailand",359,116,207,36,5,0,13,0,68200824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Turkey",1041,171,570,300,75,37,25,2,80274604,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2017,"Turkmenistan",328,82,246,0,12,0,4,0,5291317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Ukraine",5860,1921,3817,122,57,0,25,3,44209733,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,"United Arab Emirates",802,374,346,82,31,2,4,0,5927482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,"United States",555935,158100,322003,75832,23371,1399,1535,1000,323995528,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2018,"Andorra",50,26,4,20,0,0,1,0,85702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Argentina",1060,630,140,290,30,4,4,1,44293293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Armenia",289,110,179,0,8,0,3,2,3045191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Australia",4465,2724,1178,563,379,38,20,0,23232413,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018,"Austria",8634,3193,4585,856,259,13,40,35,8754413,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Belarus",5370,1662,3702,6,147,3,38,3,9549747,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2018,"Belgium",2421,1029,1187,205,139,8,16,0,11491346,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,"Bosnia & Herzegovina",187,39,112,36,6,0,1,3,3856181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,"Brazil",330,259,52,19,10,0,7,0,207353391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Bulgaria",929,179,701,49,18,3,6,3,7101510,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2018,"Canada",637000,107750,440750,88500,29050,2365,3300,5000,35623680,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0
2018,"Chile",493,128,242,123,0,0,2,0,17789267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"China",2764,252,2273,239,61,31,213,197,1379302771,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Chinese Taipei",1015,88,811,116,28,5,4,0,23508428,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2018,"Croatia",600,146,385,69,11,0,4,2,4292095,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2018,"Czech Republic",120920,88522,28963,3435,2139,90,200,8,10674723,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
2018,"Denmark",4905,1877,2450,578,114,4,26,0,5605948,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2018,"DPR Korea",2300,200,1200,900,30,6,3,10,25248140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,"Estonia",1043,116,849,78,69,2,12,10,1251581,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,"Finland",73374,27721,39795,5858,1685,222,268,55,5518371,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0
2018,"France",21667,8818,10418,2431,84,7,117,9,67106161,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,"FYR Macedonia",119,45,59,15,4,0,1,6,2103721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Georgia",649,117,481,51,4,0,4,1,4926330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,"Germany",20938,5179,13531,2228,284,45,216,45,80594017,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2018,"Great Britain",8162,3522,3751,889,256,28,68,0,64769452,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2018,"Greece",200,80,100,20,3,0,3,0,10768477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Hong Kong",1524,215,1165,144,37,10,5,0,7191503,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2018,"Hungary",5889,652,4513,724,143,7,41,18,9850845,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,"Iceland",566,64,395,107,15,2,3,0,339747,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018,"India",1293,617,365,311,10,2,5,13,1281935911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Indonesia",141,44,79,18,4,1,4,0,260580739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Ireland",326,124,152,50,4,1,0,0,5011102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Israel",1838,759,1035,44,31,2,3,0,8299706,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Italy",5358,1167,3762,429,138,4,58,12,62137802,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,"Jamaica",20,0,20,0,0,0,0,0,2990561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Japan",18765,7709,9144,1912,792,68,117,50,126451398,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2018,"Kazakhstan",6478,439,5868,171,57,3,39,334,18556698,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,"Korea",3052,269,2418,365,53,6,30,0,51181299,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2018,"Kuwait",530,150,177,203,4,1,3,0,2875422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,"Kyrgyzstan",915,220,665,30,6,0,3,14,5789122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Latvia",7000,5119,1807,74,137,20,16,3,1944643,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Liechtenstein",45,30,15,0,0,0,0,0,38244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Lithuania",2466,1360,1016,90,25,2,6,3,2823859,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,"Luxembourg",432,154,262,16,24,4,3,0,594130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Macau",86,32,42,12,6,2,1,0,601969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Malaysia",367,122,170,75,17,2,2,0,31381992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Mexico",1552,456,934,162,3,16,18,0,124574795,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,"Mongolia",730,280,446,4,8,0,2,19,3068243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Morocco",225,129,74,22,3,0,2,0,33986655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Netherlands",4232,1098,2611,523,144,8,19,0,17084719,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,"Nepal",7,0,7,6,0,0,1,0,29384297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"New Zealand",1330,560,600,170,28,6,6,5,4510327,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018,"Norway",9572,2318,6105,1149,290,14,49,3,5320045,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,"Oman",73,38,35,0,2,0,2,0,3424386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Philippines",131,41,57,33,11,0,4,0,104256076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Poland",3600,1000,2300,300,150,8,20,5,38476269,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,"Portugal",94,57,20,17,0,0,0,0,10839514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Qatar",106,10,91,5,4,0,3,0,2314307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Romania",1562,306,1102,154,24,2,8,2,21529967,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2018,"Russia",110624,16488,91486,2650,1118,74,584,2665,142257519,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0
2018,"Serbia",646,152,427,67,31,3,3,1,7111024,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Singapore",533,333,149,51,20,4,2,0,5888926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
